npi,pharmacy_name,owner_name,city,state,zip,phone,grade,outreach_priority,rmm_score,glp1_exposure_index,nearby_glp1_prescriber_claims,est_monthly_glp1_fills,est_loss_per_fill,est_annual_glp1_loss,hpsa_designated,hpsa_score,zip_diabetes_pct,zip_obesity_pct,zip_pct_65_plus,zip_median_income,zip_population,state_glp1_cost_per_pharmacy,county_fips,county_name,rucc_code,rural_classification
1780013680,LA FERIA DRUG,JOSE VELA,BROWNSVILLE,TX,78521,(956) 550-8908,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1003984030,INTERNATIONAL PHARMACIES,JOSE OLVERA,BROWNSVILLE,TX,78521,(956) 546-3741,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1346814381,RAYMONDVILLE DRUG LLC,JOSE VELA,BROWNSVILLE,TX,78521,(956) 280-5773,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1053332023,PMJ UNLIMITED LLC,JOSE VELA,BROWNSVILLE,TX,78521,(956) 554-3532,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1427813773,JOSEPHAT ESCOBEDO,JOSEPHAT ESCOBEDO,BROWNSVILLE,TX,78521,(956) 986-0707,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1205263183,ASCENT MEDS INC,PINAL PATEL,BRIDGEPORT,MI,48722,(989) 777-2900,A,Immediate,72.5,56.9,8687,44,$49,"$25,777",Yes,20,13.6,34.6,26.2,"$68,777",3147,"$454,258",26145,Saginaw County,3,Metro
1538884564,"DISCOUNT PHARMACY, PLLC",JOSE VELA,BROWNSVILLE,TX,78521,(956) 442-5727,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1801943360,"HALE PHARMACY,INC.",LAWRENCE CLARK,AU GRES,MI,48703,(989) 876-8899,A,Immediate,72.5,45.9,338,36,$49,"$21,090",Yes,18,15.8,37.5,39.3,"$60,365",2940,"$454,258",26011,Arenac County,8,Rural-Adjacent
1104121722,"AUGRES PHARMACY, LLC",TERESA SPIES,AU GRES,MI,48703,(989) 876-8899,A,Immediate,72.5,45.9,338,36,$49,"$21,090",Yes,18,15.8,37.5,39.3,"$60,365",2940,"$454,258",26011,Arenac County,8,Rural-Adjacent
1154169332,BROWNSVILLE RX LLC,LOKESWARA KALAKOTI,BROWNSVILLE,TX,78521,(956) 542-5100,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1407994478,"MILTON PHARMACY,INC.",FRANK CASEY,MILTON,DE,19968,(302) 684-8561,A,Immediate,72.5,64.5,7541,105,$52,"$65,797",Yes,21,13.2,32.7,33.3,"$81,646",14791,"$1,179,988",10005,Sussex County,4,Rural-Adjacent
1265402218,THRIFTY WAY PHARMACY OF KAPLAN I,BRADY GASPAR,KAPLAN,LA,70548,(337) 643-6440,A,Immediate,72.5,53.2,1522,65,$51,"$40,084",Yes,16,15.8,43.6,16.2,"$48,514",9077,"$758,936",22113,Vermilion Parish,2,Metro
1710985544,RADIANCE PHARMACY INC.,NWANDO NWANNA,LARGO,FL,33770,(727) 588-9878,A,Immediate,72.5,58.6,21505,34,$53,"$21,677",Yes,19,14.3,33.2,26.1,"$58,071",25005,"$388,106",12103,Pinellas County,1,Metro
1962530444,CHURCH HILL DRUG STORE INC.,CAROL ROGAN,CHURCH HILL,TN,37642,(423) 357-4034,A,Immediate,72.5,53.3,1754,57,$53,"$36,573",Yes,17,15.0,39.8,22.2,"$63,963",14491,"$673,194",47073,Hawkins County,2,Metro
1598002479,MEDPLEX PHARMACY LLC,RAGHAVENDRA MAKAM,BRIDGEPORT,MI,48722,(989) 746-9500,A,Immediate,72.5,56.9,8687,44,$49,"$25,777",Yes,20,13.6,34.6,26.2,"$68,777",3147,"$454,258",26145,Saginaw County,3,Metro
1881750156,PHIPPS PHARMACY INC,JERRY PHIPPS,MC KENZIE,TN,38201,(731) 352-0820,A,Immediate,72.5,51.7,1744,55,$53,"$35,290",Yes,17,14.5,40.6,19.7,"$46,585",10133,"$673,194",47017,Carroll County,6,Rural-Adjacent
1407958804,R & B PHARMACY INC,RUDY DRAGONE,CAREFREE,AZ,85377,(480) 488-2007,A,Immediate,72.5,80.6,63302,121,$51,"$74,604",Yes,21,12.7,25.9,46.3,"$143,315",3452,"$1,165,330",04013,Maricopa County,1,Metro
1235692740,BELLEAIR PHARMACY LLC DBA BELLEAIR PHARMACY,NORHAN ABDEL MESIH,BELLEAIR BLUFFS,FL,33770,(917) 485-4941,A,Immediate,72.5,58.6,21505,34,$53,"$21,677",Yes,19,14.3,33.2,26.1,"$58,071",25005,"$388,106",12103,Pinellas County,1,Metro
1750446175,MADISON PHARMACY AND HOMECARE,RHONDA CALDWELL,MADISON,NC,27025,(336) 548-0049,A,Immediate,72.5,54.9,2824,72,$54,"$46,768",Yes,18,14.1,36.9,21.4,"$53,075",12333,"$786,708",37157,Rockingham County,2,Metro
1780225060,"P 356 ENTERPRISES, INC",APRIL DUGGINS,MADISON,NC,27025,(336) 916-0010,A,Immediate,72.5,54.9,2824,72,$54,"$46,768",Yes,18,14.1,36.9,21.4,"$53,075",12333,"$786,708",37157,Rockingham County,2,Metro
1043318074,FEDERALSBURG PHARMACY LLC,SHALENDRA CHERUKURI,FEDERALSBURG,MD,21632,(410) 754-5200,A,Immediate,72.5,50.2,1089,47,$52,"$29,153",Yes,20,16.4,44.7,18.5,"$59,808",6227,"$597,180",24011,Caroline County,6,Rural-Adjacent
1740423573,ST MARY PHARMACY LLC,JOHN SHAKER,LARGO,FL,33770,(727) 585-1333,A,Immediate,72.5,58.6,21505,34,$53,"$21,677",Yes,19,14.3,33.2,26.1,"$58,071",25005,"$388,106",12103,Pinellas County,1,Metro
1598109373,KV EARLY INC,ERASMO CANTU,BROWNSVILLE,TX,78521,(956) 544-6666,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1902964711,INTERNATIONAL PHARMACIES INC,TOMAS GONZALEZ,BROWNSVILLE,TX,78521,(956) 546-2021,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1740591106,GUIDED PATH LLP,ROBERT AUTREY,BROWNSVILLE,TX,78521,(956) 542-5100,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1881972271,BROWNSVILLE PEDIATRIC PHARMACY PLLC,JOSEPHAT ESCOBEDO,BROWNSVILLE,TX,78521,(956) 544-1222,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1659420511,ARTHUR J MASSO,ARTHUR MASSO,BROWNSVILLE,TX,78521,(956) 544-2959,A,Immediate,72.5,62.7,20768,42,$54,"$27,105",Yes,17,20.7,42.8,14.2,"$41,276",87860,"$453,995",48061,Cameron County,2,Metro
1053483834,WATT BROS PHARMACY INC,JOHN WATT,SPRINGFIELD,IL,62702,(217) 522-3331,A,Immediate,72.4,61.2,8589,64,$52,"$40,289",Yes,22,14.1,43.8,17.4,"$52,748",31251,"$792,095",17167,Sangamon County,3,Metro
1841941093,MOULTRIE PHARMACY AT CADDO LLC,BENJAMIN MOULTRIE,MOULTON,AL,35650,(256) 905-0030,A,Immediate,72.4,51.9,1773,46,$52,"$28,836",Yes,16,15.6,39.7,21.4,"$61,010",13485,"$562,239",01079,Lawrence County,3,Metro
1558336586,POWELLS PHARMACY INC,LAWRENCE POWELL,ALPENA,MI,49707,(989) 356-6106,A,Immediate,72.4,50.7,1682,39,$49,"$22,848",Yes,17,14.3,41.4,24.7,"$50,699",22050,"$454,258",26007,Alpena County,7,Rural-Remote
1508942178,LEFAVE PHARMACY & HOME MEDICAL EQUIPMENT,KRISTINE SPICER,ALPENA,MI,49707,(989) 354-3189,A,Immediate,72.4,50.7,1682,39,$49,"$22,848",Yes,17,14.3,41.4,24.7,"$50,699",22050,"$454,258",26007,Alpena County,7,Rural-Remote
1932845948,PBCC PHARMACY LLC,OSVALDO WESLY,SPRINGFIELD,IL,62702,(217) 679-5446,A,Immediate,72.4,61.2,8589,64,$52,"$40,289",Yes,22,14.1,43.8,17.4,"$52,748",31251,"$792,095",17167,Sangamon County,3,Metro
1407949845,ALCONA CITIZENS FOR HEALTH INC,CHRISTINE BAUMGARDNER,ALPENA,MI,49707,(989) 358-3950,A,Immediate,72.4,50.7,1682,39,$49,"$22,848",Yes,17,14.3,41.4,24.7,"$50,699",22050,"$454,258",26007,Alpena County,7,Rural-Remote
1699140897,THRASHER DRUGS INC,VICKY THRASHER,MOULTON,AL,35650,(256) 974-1770,A,Immediate,72.4,51.9,1773,46,$52,"$28,836",Yes,16,15.6,39.7,21.4,"$61,010",13485,"$562,239",01079,Lawrence County,3,Metro
1326034141,"LUMBERPORT PHARMACY, INC",JOHN COLER,LUMBERPORT,WV,26386,(740) 452-7655,A,Immediate,72.4,55.5,3028,65,$53,"$41,519",Yes,14,16.1,41.1,16.2,"$64,073",2529,"$753,242",54033,Harrison County,5,Rural-Remote
1366965576,MOULTRIE PHARMACY AT LANGTOWN LLC,BENJAMIN MOULTRIE,MOULTON,AL,35650,(256) 566-3174,A,Immediate,72.4,51.9,1773,46,$52,"$28,836",Yes,16,15.6,39.7,21.4,"$61,010",13485,"$562,239",01079,Lawrence County,3,Metro
1104129394,YES VITAL RX INC,NISHA JANI,NORTH CHICAGO,IL,60064,(224) 656-5797,A,Immediate,72.4,59.0,7436,61,$52,"$38,401",Yes,21,17.3,44.6,11.8,"$49,256",15047,"$792,095",17097,Lake County,1,Metro
1093271728,DUMAS FAMILY PHARMACY LLC,CHERYL STIMSON,DUMAS,AR,71639,(870) 382-0500,A,Immediate,72.4,40.7,601,31,$54,"$20,032",Yes,21,22.1,48.3,18.6,"$36,944",5385,"$341,068",05079,Lincoln County,9,Rural-Remote
1265962153,LEE'S SUPER DRUG,EUGENE LEE  JR,DUMAS,AR,71639,(870) 382-4007,A,Immediate,72.4,40.7,601,31,$54,"$20,032",Yes,21,22.1,48.3,18.6,"$36,944",5385,"$341,068",05079,Lincoln County,9,Rural-Remote
1861673915,"CANADA, INC.",WILLIAM CANADA,DUMAS,AR,71639,(870) 382-4343,A,Immediate,72.4,40.7,601,31,$54,"$20,032",Yes,21,22.1,48.3,18.6,"$36,944",5385,"$341,068",05079,Lincoln County,9,Rural-Remote
1871882787,"SIU PHYSICIANS & SURGEONS, INC",JERRY KRUSE,SPRINGFIELD,IL,62702,(217) 545-5817,A,Immediate,72.4,61.2,8589,64,$52,"$40,289",Yes,22,14.1,43.8,17.4,"$52,748",31251,"$792,095",17167,Sangamon County,3,Metro
1730415142,KILGORE EXPRESS PHARMACY INC,LOTHA KILGORE,FORT PAYNE,AL,35968,(256) 845-3402,A,Immediate,72.4,50.2,2221,45,$52,"$28,210",Yes,15,14.1,36.5,22.9,"$44,902",4540,"$562,239",01049,DeKalb County,6,Rural-Adjacent
1942011663,FORT PAYNE PHARMACY LLC,LEATRICIA BONNER,FORT PAYNE,AL,35968,(256) 845-3402,A,Immediate,72.4,50.2,2221,45,$52,"$28,210",Yes,15,14.1,36.5,22.9,"$44,902",4540,"$562,239",01049,DeKalb County,6,Rural-Adjacent
1679584247,DALTON DRUG COMPANY INC,JOE DALTON,SLOCOMB,AL,36375,(334) 886-2442,A,Immediate,72.4,48.6,738,43,$52,"$26,956",Yes,13,16.4,42.5,19.4,"$55,089",8039,"$562,239",01061,Geneva County,3,Metro
1558606327,NIEMANN FOODS INC,CHRISTOPHER NIEMANN,SPRINGFIELD,IL,62702,(217) 528-3193,A,Immediate,72.4,61.2,8589,64,$52,"$40,289",Yes,22,14.1,43.8,17.4,"$52,748",31251,"$792,095",17167,Sangamon County,3,Metro
1336199025,DRUG STORE INC,WESLEY NUNNELEY,ALPENA,MI,49707,(989) 354-2171,A,Immediate,72.4,50.7,1682,39,$49,"$22,848",Yes,17,14.3,41.4,24.7,"$50,699",22050,"$454,258",26007,Alpena County,7,Rural-Remote
1467546879,C & D PHARMACY SERVICES INC,DAVID MIKUS,SPRINGFIELD,IL,62702,(217) 525-0058,A,Immediate,72.4,61.2,8589,64,$52,"$40,289",Yes,22,14.1,43.8,17.4,"$52,748",31251,"$792,095",17167,Sangamon County,3,Metro
1578677563,TOWN & COUNTRY PHARMACY INC,CHARLES JOINER,MOULTON,AL,35650,(256) 905-0078,A,Immediate,72.4,51.9,1773,46,$52,"$28,836",Yes,16,15.6,39.7,21.4,"$61,010",13485,"$562,239",01079,Lawrence County,3,Metro
1265462238,NUGENT PHARMACY INC,PAUL NUGENT,CASEVILLE,MI,48725,(989) 856-2900,A,Immediate,72.4,48.1,1147,37,$49,"$21,676",Yes,14,14.6,37.0,38.4,"$60,260",1958,"$454,258",26063,Huron County,9,Rural-Remote
1922246305,MEDICAL ENTERPRISES INC,KENDAL TRUEMNER,CASEVILLE,MI,48725,(989) 856-2900,A,Immediate,72.4,48.1,1147,37,$49,"$21,676",Yes,14,14.6,37.0,38.4,"$60,260",1958,"$454,258",26063,Huron County,9,Rural-Remote
1952825812,"FAMILY CARE PHARMACY, INC",DABNEY SCAFF,HERTFORD,NC,27944,(252) 426-2214,A,Immediate,72.4,49.5,174,65,$54,"$42,221",Yes,17,15.4,37.6,31.1,"$61,911",11255,"$786,708",37143,Perquimans County,8,Rural-Adjacent
1144285578,"FAMILY CARE PHARMACY, INC",DABNEY SCAFF,HERTFORD,NC,27944,(252) 426-2214,A,Immediate,72.4,49.5,174,65,$54,"$42,221",Yes,17,15.4,37.6,31.1,"$61,911",11255,"$786,708",37143,Perquimans County,8,Rural-Adjacent
1205920345,STEVES DISCOUNT DRUGS INC,TOM ARNOLD,MOULTON,AL,35650,(256) 974-7663,A,Immediate,72.4,51.9,1773,46,$52,"$28,836",Yes,16,15.6,39.7,21.4,"$61,010",13485,"$562,239",01079,Lawrence County,3,Metro
1871675660,WOODARDS PHARMACY,CHARLES WOODARD,HERTFORD,NC,27944,(252) 426-5527,A,Immediate,72.4,49.5,174,65,$54,"$42,221",Yes,17,15.4,37.6,31.1,"$61,911",11255,"$786,708",37143,Perquimans County,8,Rural-Adjacent
1508184680,BARON'S PHARMACY LLC,CRAIG BARON,HIBBING,MN,55746,(218) 263-4922,A,Immediate,72.4,57.4,5376,82,$53,"$52,339",Yes,17,13.1,38.0,23.0,"$55,694",16815,"$756,866",27137,St. Louis County,2,Metro
1922410067,"CAEB INVESTMENTS, INC",CHARLIE TUCKER,LITTLE ROCK,AR,72206,(501) 261-7181,A,Immediate,72.4,49.1,4206,38,$54,"$24,556",Yes,16,18.0,45.4,18.7,"$49,145",22640,"$341,068",05119,Pulaski County,2,Metro
1639205248,FOOTHILL PHARMACY INC.,STEVEN RICHMOND,WOODLAKE,CA,93286,(559) 564-7177,A,Immediate,72.4,63.7,10068,75,$53,"$48,024",Yes,21,16.2,37.5,11.0,"$47,242",10516,"$914,252",06107,Tulare County,2,Metro
1033301338,MARTIN'S SUPER MARKETS OF LOGANSPORT LLC,AMY ELLIS,LOGANSPORT,IN,46947,(574) 753-2518,A,Immediate,72.4,58.1,1224,154,$52,"$95,375",Yes,14,15.5,47.7,16.9,"$55,088",28830,"$2,002,843",18017,Cass County,4,Rural-Adjacent
1942312939,DOS PALOS DRUG INC,GEORGE BARSAMIAN,DOS PALOS,CA,93620,(209) 392-1028,A,Immediate,72.4,58.3,3507,69,$53,"$44,182",Yes,20,15.4,37.9,15.7,"$49,890",10173,"$914,252",06047,Merced County,2,Metro
1427562412,ZEPHYRHILLS PHARMACY LLC,BHAGAVAN GOTTIPATI,ZEPHYRHILLS,FL,33541,(813) 815-7000,A,Immediate,72.4,54.0,10092,32,$53,"$20,402",Yes,19,15.9,31.6,38.2,"$55,556",23913,"$388,106",12101,Pasco County,1,Metro
1902236367,S & Z KHAN CORP,ZAFAR KHAN,ZEPHYRHILLS,FL,33541,(813) 715-9922,A,Immediate,72.4,54.0,10092,32,$53,"$20,402",Yes,19,15.9,31.6,38.2,"$55,556",23913,"$388,106",12101,Pasco County,1,Metro
1841302858,HILTON ENTERPRISES INC,DAVID HILTON,ELIZABETHTON,TN,37643,(423) 547-0696,A,Immediate,72.4,54.6,2414,58,$53,"$37,215",Yes,15,15.8,37.6,22.2,"$50,455",33690,"$673,194",47019,Carter County,3,Metro
1396885166,L & L DRUG COMPANY INC,ERIC CARTER,ELIZABETHTON,TN,37643,(423) 542-2138,A,Immediate,72.4,54.6,2414,58,$53,"$37,215",Yes,15,15.8,37.6,22.2,"$50,455",33690,"$673,194",47019,Carter County,3,Metro
1295128809,"REED PHARMACY, INC.",PHILLIP REED,ELIZABETHTON,TN,37643,(423) 518-1088,A,Immediate,72.4,54.6,2414,58,$53,"$37,215",Yes,15,15.8,37.6,22.2,"$50,455",33690,"$673,194",47019,Carter County,3,Metro
1871504449,BURGIE DRUG STORE LLC,LARRY PROFFITT,ELIZABETHTON,TN,37643,(423) 542-4622,A,Immediate,72.4,54.6,2414,58,$53,"$37,215",Yes,15,15.8,37.6,22.2,"$50,455",33690,"$673,194",47019,Carter County,3,Metro
1619016524,UNION PRESCRIPTION OF ELIZABETHTON TENNESSEE INC,JAMES ANDERSON,ELIZABETHTON,TN,37643,(423) 543-3508,A,Immediate,72.4,54.6,2414,58,$53,"$37,215",Yes,15,15.8,37.6,22.2,"$50,455",33690,"$673,194",47019,Carter County,3,Metro
1710344908,BUNCH MEDICAL LLC,JOHN JONES,MORRISTOWN,TN,37813,(423) 289-1111,A,Immediate,72.4,57.1,5682,61,$53,"$39,140",Yes,14,16.0,42.1,14.9,"$47,783",17479,"$673,194",47063,Hamblen County,3,Metro
1952651002,HMB II PHARMACY MANAGEMENT LLC,SAMIR DESAI,BUFFALO,NY,14215,(716) 893-1428,A,Immediate,72.4,65.6,31868,41,$52,"$25,815",Yes,22,16.7,43.8,12.3,"$43,326",42813,"$443,971",36029,Erie County,1,Metro
1306699699,SUPER CARE PHARMACY INC,MOHAMED NOUR,BUFFALO,NY,14215,(716) 248-1105,A,Immediate,72.4,65.6,31868,41,$52,"$25,815",Yes,22,16.7,43.8,12.3,"$43,326",42813,"$443,971",36029,Erie County,1,Metro
1679390918,"BD PHARMACY, LLC",JAHID HUSSAIN,BUFFALO,NY,14215,(313) 683-0153,A,Immediate,72.4,65.6,31868,41,$52,"$25,815",Yes,22,16.7,43.8,12.3,"$43,326",42813,"$443,971",36029,Erie County,1,Metro
1225238447,HAISTEN ENTERPRISES PC,CLAY HAISTEN,POCOLA,OK,74902,(918) 436-2900,A,Immediate,72.4,48.4,1702,42,$53,"$26,878",Yes,18,15.0,39.3,20.9,"$48,333",4359,"$487,031",40079,Le Flore County,6,Rural-Adjacent
1053492405,CLINTON BUTLER,MICHAEL BUTLER,CLINTON,AR,72031,(501) 745-8414,A,Immediate,72.4,42.7,1222,33,$54,"$21,325",Yes,18,17.1,41.3,21.8,"$43,967",7108,"$341,068",05141,Van Buren County,8,Rural-Adjacent
1619246493,AMERICAN HOME PHARMACY LLC,JEREMY RIDDLE,CLINTON,AR,72031,(501) 745-4266,A,Immediate,72.4,42.7,1222,33,$54,"$21,325",Yes,18,17.1,41.3,21.8,"$43,967",7108,"$341,068",05141,Van Buren County,8,Rural-Adjacent
1366545592,AUSTIN PLAZA PHARMACY INC,KELLIE THOMPSON,POTOSI,MO,63664,(573) 438-2349,A,Immediate,72.4,50.3,1208,55,$53,"$34,670",Yes,21,14.5,40.6,21.3,"$52,071",9060,"$628,075",29221,Washington County,8,Rural-Adjacent
1538271127,PHARMAX INC.,LARRY MCINTOSH,POTOSI,MO,63664,(573) 438-2189,A,Immediate,72.4,50.3,1208,55,$53,"$34,670",Yes,21,14.5,40.6,21.3,"$52,071",9060,"$628,075",29221,Washington County,8,Rural-Adjacent
1790139111,CORNERSTONE PHARMACY MAIN LLC,T F KENNETH HARRISON,LITTLE ROCK,AR,72206,(501) 246-5451,A,Immediate,72.4,49.1,4206,38,$54,"$24,556",Yes,16,18.0,45.4,18.7,"$49,145",22640,"$341,068",05119,Pulaski County,2,Metro
1275513707,HEALTH PROFESSIONAL RESOURCES INC,ANGELA BOWEN,LOGANSPORT,IN,46947,(574) 732-0418,A,Immediate,72.4,58.1,1224,154,$52,"$95,375",Yes,14,15.5,47.7,16.9,"$55,088",28830,"$2,002,843",18017,Cass County,4,Rural-Adjacent
1326294919,ST JOSEPH PHARMACY & MEDICAL SUPPLIES LLC,MINIMOL KURIAKOSE,ZEPHYRHILLS,FL,33541,(813) 782-4854,A,Immediate,72.4,54.0,10092,32,$53,"$20,402",Yes,19,15.9,31.6,38.2,"$55,556",23913,"$388,106",12101,Pasco County,1,Metro
1225117104,KASSEL CITY DRUG LLC,GARY KASSEL,ALMA,WI,54610,(608) 685-3261,A,Immediate,72.4,49.4,64,75,$48,"$43,578",Yes,15,13.8,39.8,28.0,"$61,563",1544,"$908,315",55011,Buffalo County,8,Rural-Adjacent
1053472910,BARNES HEALTH CARE SERVICES,STANLEY RENTZ,VALDOSTA,GA,31601,(229) 242-1925,A,Immediate,72.4,59.1,9122,56,$53,"$35,764",Yes,19,18.2,45.8,12.6,"$34,846",31495,"$580,207",13185,Lowndes County,3,Metro
1972665891,DRUGSTORE IN CHINA,MARK KOELEMAY,CHINA,TX,77613,(409) 752-5888,A,Immediate,72.4,53.9,8874,36,$54,"$23,233",Yes,23,13.4,36.9,27.3,"$66,250",686,"$453,995",48245,Jefferson County,2,Metro
1649543760,H&H CHINA PHARMACY LLC,TREY HANEY,CHINA,TX,77613,(409) 752-3450,A,Immediate,72.4,53.9,8874,36,$54,"$23,233",Yes,23,13.4,36.9,27.3,"$66,250",686,"$453,995",48245,Jefferson County,2,Metro
1548395825,SHELBY DRUG CO INC HWY 61 SOUTH,EDDIE ELLIS,SHELBY,MS,38774,(662) 398-7487,A,Immediate,72.4,42.3,777,34,$55,"$22,411",Yes,25,27.8,54.7,16.5,"$21,689",1769,"$406,978",28011,Bolivar County,7,Rural-Remote
1750630273,JONATHAN'S INVESTMENT INC,VIRAJ PATEL,APPLE VALLEY,CA,92308,(760) 983-2599,A,Immediate,72.4,74.0,27788,87,$53,"$55,708",Yes,19,14.0,34.4,19.8,"$63,484",42402,"$914,252",06071,San Bernardino County,1,Metro
1912907205,BETTER CARE PHARMACY LLC,TONYA SHACKELFORD,MONETA,VA,24121,(540) 297-8640,A,Immediate,72.3,57.0,1212,88,$50,"$53,275",Yes,7,15.1,35.1,33.3,"$88,024",10782,"$927,995",51019,Bedford County,2,Metro
1265517551,OKEMAH PHARMACY MANAGEMENT LLC,ELMER FRECH,OKMULGEE,OK,74447,(918) 756-1322,A,Immediate,72.3,48.2,1116,42,$53,"$26,878",Yes,18,16.9,46.3,18.4,"$45,855",15500,"$487,031",40111,Okmulgee County,1,Metro
1639912371,AVITA DRUGS LLC,CARL COLQUITT,HARLINGEN,TX,78550,(956) 368-7870,A,Immediate,72.3,61.6,19038,42,$54,"$27,105",Yes,17,18.8,40.4,16.1,"$51,524",54169,"$453,995",48061,Cameron County,2,Metro
1033722574,ALLRX INC,DANIEL HAYEK,HARLINGEN,TX,78550,(956) 462-0665,A,Immediate,72.3,61.6,19038,42,$54,"$27,105",Yes,17,18.8,40.4,16.1,"$51,524",54169,"$453,995",48061,Cameron County,2,Metro
1659475606,ZOOT ENTERPRISES INC,ANN MOSS,ROME,GA,30161,(706) 291-7850,A,Immediate,72.3,59.7,8565,57,$53,"$36,402",Yes,18,15.9,39.0,19.1,"$60,176",34461,"$580,207",13115,Floyd County,3,Metro
1790598993,TAI PHARMACY LLC,LIEN TRAN,ST PETERSBURG,FL,33714,(727) 623-9854,A,Immediate,72.3,56.8,19060,33,$53,"$21,039",Yes,19,15.4,35.1,19.1,"$47,221",20103,"$388,106",12103,Pinellas County,1,Metro
1528290269,HMV LLC,KAMLESH RAJANI,SAINT PETERSBURG,FL,33714,(727) 522-3222,A,Immediate,72.3,56.8,19060,33,$53,"$21,039",Yes,19,15.4,35.1,19.1,"$47,221",20103,"$388,106",12103,Pinellas County,1,Metro
1174282529,TITA PHARMA LLC,EMMANUEL TITA,ST PETERSBURG,FL,33714,(727) 371-9898,A,Immediate,72.3,56.8,19060,33,$53,"$21,039",Yes,19,15.4,35.1,19.1,"$47,221",20103,"$388,106",12103,Pinellas County,1,Metro
1609324045,MEGS PHARMACY INC,EZRA GRUSZYNSKI,FLORENCE,WI,54121,(715) 854-7425,A,Immediate,72.3,49.3,120,75,$48,"$43,578",Yes,18,14.1,37.6,28.5,"$57,927",3213,"$908,315",55037,Florence County,9,Rural-Remote
1851431399,PRESCRIPTION STORE OF FORDYCE INC,JON DEAN,FORDYCE,AR,71742,(870) 352-8631,A,Immediate,72.3,39.3,285,30,$54,"$19,386",Yes,16,16.3,42.4,25.7,"$43,299",4424,"$341,068",05039,Dallas County,8,Rural-Adjacent
1437825569,"WELLS BROS. PHARMACY SERVICES VAN BUREN, LLC",MYLO WELLS,KEOSAUQUA,IA,52565,(319) 293-7757,A,Immediate,72.3,46.6,177,57,$54,"$37,264",Yes,15,14.9,38.9,29.6,"$60,650",1868,"$580,432",19177,Van Buren County,9,Rural-Remote
1659119261,HARLINGEN RX LLC,LOKESWARA KALAKOTI,HARLINGEN,TX,78550,(956) 230-3200,A,Immediate,72.3,61.6,19038,42,$54,"$27,105",Yes,17,18.8,40.4,16.1,"$51,524",54169,"$453,995",48061,Cameron County,2,Metro
1821187501,THOMAS PHARMACY INC.,LARRY THOMAS,KEOSAUQUA,IA,52565,(319) 293-3128,A,Immediate,72.3,46.6,177,57,$54,"$37,264",Yes,15,14.9,38.9,29.6,"$60,650",1868,"$580,432",19177,Van Buren County,9,Rural-Remote
1518050954,"OKMULGEE DISCOUNT PHARMACY, LLC",RYAN RITTER,OKMULGEE,OK,74447,(918) 756-1223,A,Immediate,72.3,48.2,1116,42,$53,"$26,878",Yes,18,16.9,46.3,18.4,"$45,855",15500,"$487,031",40111,Okmulgee County,1,Metro
1760602080,PALACE DRUG COMPANY,CINDY HOLDEN,RISING STAR,TX,76471,(254) 643-3231,A,Immediate,72.3,42.2,552,28,$54,"$18,070",Yes,12,16.5,36.5,25.6,"$42,333",1530,"$453,995",48133,Eastland County,8,Rural-Adjacent
1669423810,WARMACK PHARMACIES INC,DEBORAH HERRING,FORDYCE,AR,71742,(870) 352-2161,A,Immediate,72.3,39.3,285,30,$54,"$19,386",Yes,16,16.3,42.4,25.7,"$43,299",4424,"$341,068",05039,Dallas County,8,Rural-Adjacent
1477697167,GREENE PHARMACY,DAVID GREENE,STEELE,MO,63877,(573) 695-4533,A,Immediate,72.3,48.3,802,52,$53,"$32,779",Yes,21,15.6,41.4,18.4,"$45,483",3059,"$628,075",29155,Pemiscot County,7,Rural-Remote
